"Status","Time(Seconds)","Position(Degrees)","Torque(Newton-Meters)","Speed(deg/sec)"
"0001","3.350","55.875","166.647","0.000"
"0001","3.360","55.875","167.005","0.000"
"0001","3.370","55.875","167.027","0.000"
"0001","3.380","55.875","166.781","0.000"
"0001","3.390","55.875","166.110","0.000"
"0001","3.400","55.875","165.685","0.000"
"0001","3.410","55.875","165.462","0.000"
"0001","3.420","55.875","165.484","0.000"
"0001","3.430","55.875","165.819","0.000"
"0001","3.440","55.875","166.021","0.000"
"0001","3.450","55.875","166.088","0.000"
"0001","3.460","55.875","165.931","0.000"
"0001","3.470","55.875","165.394","0.000"
"0001","3.480","55.875","164.970","0.000"
"0001","3.490","55.875","164.634","0.000"
"0001","3.500","55.875","164.612","0.000"
"0001","3.510","55.875","164.880","0.000"
"0001","3.520","55.875","165.193","0.000"
"0001","3.530","55.875","165.439","0.000"
"0001","3.540","55.875","165.394","0.000"
"0001","3.550","55.875","165.081","0.000"
"0001","3.560","55.875","164.589","0.000"
"0001","3.570","55.875","163.985","0.000"
"0001","3.580","55.875","162.979","0.000"
"0001","3.590","55.875","162.330","0.063"
"0001","3.600","55.875","161.838","0.063"
"0001","3.610","55.875","161.592","0.063"
"0001","3.620","55.875","161.771","0.000"
"0001","3.630","55.875","162.107","0.000"
"0001","3.640","55.875","162.397","0.000"
"0001","3.650","55.875","162.464","0.000"
"0001","3.660","55.875","162.263","0.000"
"0001","3.670","55.875","162.017","0.000"
"0001","3.680","55.875","161.816","0.000"
"0001","3.690","55.875","161.726","0.000"
"0001","3.700","55.875","161.771","0.000"
"0001","3.710","55.875","161.793","0.000"
"0001","3.720","55.875","161.749","0.000"
"0001","3.730","55.875","161.592","0.000"
"0001","3.740","55.875","161.301","0.000"
"0001","3.750","55.875","160.944","0.063"
"0001","3.760","55.875","160.429","0.063"
"0001","3.770","55.875","160.295","0.063"
"0001","3.780","55.875","160.362","0.063"
"0001","3.790","55.875","160.608","0.063"
"0001","3.800","55.875","161.033","0.000"
"0001","3.810","55.875","161.234","0.000"
"0001","3.820","55.875","161.369","0.000"
"0001","3.830","55.875","161.547","0.000"
"0001","3.840","55.875","161.525","0.000"
"0001","3.850","55.875","161.369","0.000"
"0001","3.860","55.875","161.033","0.000"
"0001","3.870","55.875","160.474","0.063"
"0001","3.880","55.875","160.273","0.063"
"0001","3.890","55.875","160.295","0.063"
"0001","3.900","55.875","160.451","0.063"
"0001","3.910","55.875","160.832","0.063"
"0001","3.920","55.875","161.100","0.000"
"0001","3.930","55.875","161.436","0.000"
"0001","3.940","55.875","161.972","0.000"
"0001","3.950","55.875","162.263","0.000"
"0001","3.960","55.875","162.420","0.000"
"0001","3.970","55.875","162.442","0.000"
"0001","3.980","55.875","162.308","0.000"
"0001","3.990","55.875","162.151","0.000"
"0001","4.000","55.875","161.950","0.000"
"0001","4.010","55.875","161.793","0.000"
"0001","4.020","55.938","161.740","0.063"
"0001","4.030","55.938","161.874","0.063"
"0001","4.040","55.938","162.076","0.063"
"0001","4.050","55.938","162.322","0.000"
"0001","4.060","55.938","162.411","0.000"
"0001","4.070","56.000","162.447","0.000"
"0001","4.080","56.000","162.515","0.000"
"0001","4.090","56.000","162.582","0.000"
"0001","4.100","56.000","162.515","0.000"
"0001","4.110","56.000","162.291","0.000"
"0001","4.120","56.000","161.978","0.000"
"0001","4.130","56.000","161.620","0.000"
"0001","4.140","56.000","161.620","0.000"
"0001","4.150","56.000","161.799","0.000"
"0001","4.160","56.000","162.269","0.000"
"0001","4.170","56.000","162.582","0.000"
"0001","4.180","56.000","162.828","0.000"
"0001","4.190","56.000","163.029","0.000"
"0001","4.200","56.000","163.208","0.000"
"0001","4.210","56.000","163.253","0.000"
"0001","4.220","56.000","163.230","0.000"
"0001","4.230","56.000","163.141","0.000"
"0001","4.240","56.000","162.850","0.000"
"0001","4.250","56.000","162.716","0.000"
"0001","4.260","56.000","162.716","0.000"
"0001","4.270","56.000","163.096","0.000"
"0001","4.280","56.000","163.476","0.000"
"0001","4.290","56.000","163.745","0.000"
"0001","4.300","56.000","163.767","0.000"
"0001","4.310","56.000","163.387","0.000"
"0001","4.320","56.000","163.029","0.000"
"0001","4.330","56.000","162.761","0.000"
"0001","4.340","56.000","162.626","0.000"
"0001","4.350","56.000","162.582","0.000"
"0001","4.360","56.000","162.537","0.000"
"0001","4.370","56.000","162.403","0.000"
"0001","4.380","56.000","162.045","0.000"
"0001","4.390","56.000","161.754","0.000"
"0001","4.400","56.000","161.463","0.000"
"0001","4.410","56.000","161.195","0.000"
"0001","4.420","56.000","160.859","0.000"
"0001","4.430","56.000","160.703","0.000"
"0001","4.440","56.000","160.636","0.000"
"0001","4.450","56.000","160.636","0.000"
"0001","4.460","56.000","160.792","0.000"
"0001","4.470","56.000","160.927","0.000"
"0001","4.480","56.000","161.016","0.000"
"0001","4.490","56.000","161.016","0.000"
"0001","4.500","56.000","160.949","0.000"
"0001","4.510","56.000","160.837","0.000"
"0001","4.520","56.000","160.703","0.000"
"0001","4.530","56.000","160.524","0.000"
"0001","4.540","56.000","160.390","0.000"
"0001","4.550","56.000","160.278","0.000"
"0001","4.560","56.000","160.188","0.000"
"0001","4.570","56.000","160.054","0.000"
"0001","4.580","56.000","159.942","0.000"
"0001","4.590","56.000","159.831","0.000"
"0001","4.600","56.000","159.652","0.000"
"0001","4.610","56.000","159.562","0.000"
"0001","4.620","56.000","159.495","0.000"
"0001","4.630","56.000","159.361","0.000"
"0001","4.640","56.000","159.025","0.000"
"0001","4.650","56.000","158.757","0.000"
"0001","4.660","56.000","158.511","0.000"
"0001","4.670","56.000","158.377","0.000"
"0001","4.680","56.000","158.287","0.000"
"0001","4.690","56.000","158.243","0.000"
"0001","4.700","56.000","158.131","0.000"
"0001","4.710","56.000","157.952","0.000"
"0001","4.720","56.000","157.885","0.000"
"0001","4.730","56.000","157.885","0.000"
"0001","4.740","56.000","157.885","0.000"
"0001","4.750","56.000","157.885","0.000"
"0001","4.760","56.000","157.862","0.000"
"0001","4.770","56.000","157.840","0.000"
"0001","4.780","56.000","157.773","0.000"
"0001","4.790","56.000","157.616","0.000"
"0001","4.800","56.000","157.594","0.000"
"0001","4.810","56.000","157.639","0.000"
"0001","4.820","56.000","157.818","0.000"
"0001","4.830","56.000","157.929","0.000"
"0001","4.840","56.000","157.952","0.000"
"0001","4.850","56.000","157.885","0.000"
"0001","4.860","56.000","157.616","0.000"
"0001","4.870","56.000","157.393","0.000"
"0001","4.880","56.000","157.191","0.000"
"0001","4.890","56.000","157.012","0.000"
"0001","4.900","56.000","156.878","0.000"
"0001","4.910","56.000","156.856","0.000"
"0001","4.920","56.000","156.811","0.000"
"0001","4.930","56.000","156.699","0.000"
"0001","4.940","56.000","156.587","0.000"
"0001","4.950","56.000","156.453","0.000"
"0001","4.960","56.000","156.364","0.000"
"0001","4.970","56.000","156.252","0.000"
"0001","4.980","56.000","156.207","0.000"
"0001","4.990","56.000","156.185","0.000"
"0001","5.000","56.000","156.185","0.000"
"0001","5.010","56.000","156.297","0.000"
"0001","5.020","56.000","156.364","0.000"
"0001","5.030","56.000","156.319","0.000"
"0001","5.040","56.000","155.916","0.000"
"0001","5.050","56.000","155.603","0.000"
"0001","5.060","56.000","155.402","0.000"
"0001","5.070","56.000","155.380","0.000"
"0001","5.080","56.000","155.581","0.000"
"0001","5.090","56.000","155.648","0.000"
"0001","5.100","56.000","155.559","0.000"
"0001","5.110","56.000","155.313","0.000"
"0001","5.120","56.000","154.821","0.000"
"0001","5.130","56.000","154.575","0.000"
"0001","5.140","56.000","154.485","0.000"
"0001","5.150","56.000","154.686","0.000"
"0001","5.160","56.000","154.932","0.000"
"0001","5.170","56.000","155.156","0.000"
"0001","5.180","56.000","155.313","0.000"
"0001","5.190","56.000","155.447","0.000"
"0001","5.200","56.000","155.469","0.000"
"0001","5.210","56.000","155.424","0.000"
"0001","5.220","56.000","155.290","0.000"
"0001","5.230","56.000","154.888","0.000"
"0001","5.240","56.000","154.552","0.000"
"0001","5.250","56.000","154.306","0.000"
"0001","5.260","56.000","154.150","0.000"
"0001","5.270","56.000","154.239","0.000"
"0001","5.280","56.000","154.396","0.000"
"0001","5.290","56.000","154.597","0.000"
"0001","5.300","56.000","154.865","0.000"
"0001","5.310","56.000","154.999","0.000"
"0001","5.320","56.000","155.089","0.000"
"0001","5.330","56.000","155.156","0.000"
"0001","5.340","56.000","155.156","0.000"
"0001","5.350","56.000","155.044","0.000"
"0001","5.360","56.000","154.821","0.000"
"0001","5.370","56.000","154.552","0.000"
"0001","5.380","56.000","154.575","0.000"
"0001","5.390","56.000","154.798","0.000"
"0001","5.400","56.000","155.156","0.000"
"0001","5.410","56.000","155.626","0.000"
"0001","5.420","56.000","155.805","0.000"
"0001","5.430","56.000","155.894","0.000"
"0001","5.440","56.000","156.028","0.000"
"0001","5.450","56.000","156.364","0.000"
"0001","5.460","56.000","156.632","0.000"
"0001","5.470","56.000","156.901","0.000"
"0001","5.480","56.000","157.080","0.000"
"0001","5.490","56.000","156.945","0.000"
"0001","5.500","56.000","156.655","0.000"
"0001","5.510","56.000","156.319","0.000"
"0001","5.520","56.000","155.984","0.000"
"0001","5.530","56.000","156.006","0.000"
"0001","5.540","56.000","156.163","0.000"
"0001","5.550","56.000","156.364","0.000"
"0001","5.560","56.000","156.476","0.000"
"0001","5.570","56.000","156.476","0.000"
"0001","5.580","56.000","156.453","0.000"
"0001","5.590","56.000","156.498","0.000"
"0001","5.600","56.000","156.520","0.000"
"0001","5.610","56.000","156.543","0.000"
"0001","5.620","56.000","156.610","0.000"
"0001","5.630","56.000","156.856","0.000"
"0001","5.640","56.000","157.057","0.000"
"0001","5.650","56.000","157.147","0.000"
"0001","5.660","56.000","157.057","0.000"
"0001","5.670","56.000","156.677","0.000"
"0001","5.680","56.000","156.431","0.000"
"0001","5.690","56.000","156.319","0.000"
"0001","5.700","56.000","156.341","0.000"
"0001","5.710","56.000","156.341","0.000"
"0001","5.720","56.000","156.319","0.000"
"0001","5.730","56.000","156.319","0.000"
"0001","5.740","56.000","156.341","0.000"
"0001","5.750","56.000","156.319","0.000"
"0001","5.760","56.000","156.185","0.000"
"0001","5.770","56.000","156.006","0.000"
"0001","5.780","56.000","155.715","0.000"
"0001","5.790","56.000","155.603","0.000"
"0001","5.800","56.000","155.514","0.000"
"0001","5.810","56.000","155.178","0.000"
"0001","5.820","56.000","154.821","0.000"
"0001","5.830","56.000","154.396","0.000"
"0001","5.840","56.000","154.082","0.000"
"0001","5.850","56.000","153.993","0.000"
"0001","5.860","56.000","154.150","0.000"
"0001","5.870","56.000","154.373","0.000"
"0001","5.880","56.000","154.552","0.000"
"0001","5.890","56.000","154.597","0.000"
"0001","5.900","56.000","154.575","0.000"
"0001","5.910","56.000","154.507","0.000"
"0001","5.920","56.000","154.373","0.000"
"0001","5.930","56.000","154.284","0.000"
"0001","5.940","56.000","154.261","0.000"
"0001","5.950","56.000","154.284","0.000"
"0001","5.960","56.000","154.351","0.000"
"0001","5.970","56.000","154.351","0.000"
"0001","5.980","56.000","154.306","0.000"
"0001","5.990","56.000","154.150","0.000"
"0001","6.000","56.000","153.814","0.000"
"0001","6.010","56.000","153.568","0.000"
"0001","6.020","56.000","153.389","0.000"
"0001","6.030","56.000","153.300","0.000"
"0001","6.040","56.000","153.277","0.000"
"0001","6.050","56.000","153.233","0.000"
"0001","6.060","56.000","153.098","0.000"
"0001","6.070","56.000","152.852","0.000"
"0001","6.080","56.000","152.785","0.000"
"0001","6.090","56.000","152.763","0.000"
"0001","6.100","56.000","152.808","0.000"
"0001","6.110","56.000","152.830","0.000"
"0001","6.120","56.000","152.763","0.000"
"0001","6.130","56.000","152.562","0.000"
"0001","6.140","56.000","152.092","0.000"
"0001","6.150","56.000","151.756","0.000"
"0001","6.160","56.000","151.488","0.000"
"0001","6.170","56.000","151.398","0.000"
"0001","6.180","56.000","151.622","0.000"
"0001","6.190","56.063","151.860","0.000"
"0001","6.200","56.063","152.061","0.000"
"0001","6.210","56.063","152.150","0.000"
"0001","6.220","56.063","151.994","0.000"
"0001","6.230","56.063","151.793","0.000"
"0001","6.240","56.063","151.591","0.000"
"0001","6.250","56.063","151.345","0.000"
"0001","6.260","56.063","151.301","0.000"
"0001","6.270","56.063","151.390","0.000"
"0001","6.280","56.063","151.502","0.000"
"0001","6.290","56.063","151.547","0.000"
"0001","6.300","56.063","151.345","0.000"
"0001","6.310","56.063","150.987","0.000"
"0001","6.320","56.063","150.540","0.000"
"0001","6.330","56.063","150.003","0.000"
"0001","6.340","56.063","149.847","0.000"
"0001","6.350","56.063","149.891","0.000"
"0001","6.360","56.063","150.205","0.000"
"0001","6.370","56.063","150.451","0.000"
"0001","6.380","56.063","150.562","0.000"
"0001","6.390","56.063","150.518","0.000"
"0001","6.400","56.063","150.160","0.000"
"0001","6.410","56.063","149.824","0.000"
"0001","6.420","56.063","149.489","0.000"
"0001","6.430","56.063","149.176","0.000"
"0001","6.440","56.063","148.863","0.063"
"0001","6.450","56.063","148.706","0.000"
"0001","6.460","56.063","148.572","0.000"
"0001","6.470","56.063","148.393","0.000"
"0001","6.480","56.063","148.281","0.063"
"0001","6.490","56.063","148.124","0.063"
"0001","6.500","56.063","147.901","0.063"
"0001","6.510","56.063","147.476","0.063"
"0001","6.520","56.063","147.140","0.063"
"0001","6.530","56.063","146.872","0.063"
"0001","6.540","56.063","146.693","0.063"
"0001","6.550","56.063","146.536","0.063"
"0001","6.560","56.063","146.402","0.063"
"0001","6.570","56.063","146.179","0.063"
"0001","6.580","56.063","145.731","0.063"
"0001","6.590","56.063","145.396","0.063"
"0001","6.600","56.063","145.016","0.125"
"0001","6.610","56.063","144.658","0.125"
"0001","6.620","56.063","144.143","0.125"
"0001","6.630","56.063","143.830","0.125"
"0011","6.640","56.063","143.830","0.125"
"0000","6.650","0.000","0.000","0.000"
